Event_ID,User_ID,Session_ID,Event_Timestamp,Event_Name,Page_Name,Element_Name,Device_Type,Service_Line,Acquisition_Channel,Search_Type,Provider_ID,Location_ID,Appointment_Type,Abandonment_Step,Form_Name,Platform
EVT0046549,U26756,S139648,2026-07-01 04:56:48,scheduling_started,scheduling,workflow_start,Mobile,Pediatrics,Direct,,,,,,,web
EVT0057465,U16848,S159868,2026-07-01 04:56:56,date_selected,scheduling,date_selector,Mobile,Primary Care,Organic,,,,,,,web
EVT0054455,U18696,S129467,2026-07-01 04:58:47,scheduling_started,scheduling,workflow_start,Mobile,Dermatology,Organic,,,,,,,web
EVT0039920,U27153,S106550,2026-07-01 05:06:22,service_line_view,service_line,page,Desktop,Orthopedics,Referral,,,,,,,web
EVT0017383,U21440,S112734,2026-07-01 05:07:44,schedule_click,provider_profile,schedule_cta,Mobile,Women's Health,Organic,,,,,,,web
EVT0003301,U26826,S149377,2026-07-01 05:09:29,provider_search,find_care,provider_search,Mobile,Cardiology,Organic,name,,,,,,web
EVT0034009,U11433,S107781,2026-07-01 05:09:44,urgent_care_checkin_click,urgent_care,checkin_cta,Mobile,Pediatrics,Direct,,,Waco,,,,web
EVT0007093,U30036,S129141,2026-07-01 05:16:32,cta_click,various,cta,Mobile,Women's Health,Referral,,,,,,,web
EVT0045562,U24152,S118376,2026-07-01 05:17:23,schedule_click,provider_profile,schedule_cta,Desktop,Women's Health,Organic,,,,,,,web
EVT0036205,U23572,S143289,2026-07-01 05:18:00,location_selected,scheduling,location_selector,Desktop,Pediatrics,Referral,,,Plano,,,,web
EVT0057659,U11219,S149292,2026-07-01 05:20:13,careers_click,home,careers_link,Mobile,Women's Health,Organic,,,,,,,web
EVT0042148,U10718,S137607,2026-07-01 05:20:17,provider_profile_view,provider_profile,page,Desktop,Orthopedics,Direct,,P152,,,,,web
EVT0001523,U17501,S154073,2026-07-01 05:22:11,provider_search,find_care,provider_search,Desktop,Orthopedics,Paid Search,specialty,,,,,,web
EVT0056603,U20621,S103695,2026-07-01 05:22:20,location_search,locations,location_search,Desktop,Women's Health,Organic,,,,,,,web
EVT0037564,U31343,S128760,2026-07-01 05:22:25,date_selected,scheduling,date_selector,Mobile,Primary Care,Paid Search,,,,,,,web
EVT0026690,U28854,S104919,2026-07-01 05:25:30,insurance_step_view,,insurance_step,Mobile,Neurology,Referral,,,,,,,web
EVT0056128,U15891,S154428,2026-07-01 05:27:07,location_search,locations,location_search,Mobile,Neurology,Paid Social,,,,,,,web
EVT0013484,U28025,S141566,2026-07-01 05:27:16,appointment_completed,scheduling,confirmation,Mobile,Cardiolgy,Organic,,,,,,,web
EVT0033671,U11951,S100712,2026-07-01 05:28:04,cta_click,various,cta,Mobile,Orthopedics,Paid Social,,,,,,,web
EVT0006455,U12200,S142586,2026-07-01 05:28:28,form_submit,forms,form,Mobile,Pediatrics,Direct,,,,,,appointment_request,web
EVT0045831,U31970,S130439,2026-07-01 05:29:28,form_start,forms,form,Mobile,Women's Health,Paid Search,,,,,,appointment_request,web
EVT0025899,U29926,S158334,2026-07-01 05:30:33,find_care_click,home,find_care_cta,Desktop,Cardiology,Organic,,,,,,,web
EVT0067212,U23028,S152646,2026-07-01 05:30:45,location_selected,scheduling,location_selector,Tablet,Orthopedics,Direct,,,Austin,,,,web
EVT0032412,U21535,S134400,2026-07-01 05:31:21,homepage_view,home,page,Mobile,Cardiology,Organic,,,,,,,web
EVT0045381,U15860,S126185,2026-07-01 05:33:41,campaign_landing_view,campaign,page,Desktop,Orthopedics,Organic,,,,,,,web
EVT0046469,U12475,S140911,2026-07-01 05:39:40,homepage_view,home,page,Mobile,Women's Health,Direct,,,,,,,web
EVT0027455,U30009,S151445,2026-07-01 05:42:14,date_selected,scheduling,date_selector,Mobile,Primary Care,Organic,,,,,,,web
EVT0049991,U11931,S159508,2026-07-01 05:43:11,cta_click,various,cta,Desktop,Cardiology,Paid Search,,,,,,,web
EVT0003309,U12697,S147596,2026-07-01 05:45:16,cta_click,various,cta,Mobile,Pediatrics,Organic,,,,,,,web
EVT0019280,U22182,S123782,2026-07-01 05:46:04,homepage_view,home,page,Mobile,Pediatrics,Direct,,,,,,,web
EVT0051969,U14317,S127724,2026-07-01 05:47:01,provider_search,find_care,provider_search,Tablet,Primary Care,Paid Social,specialty,,,,,,web
EVT0044385,U13205,S101779,2026-07-01 05:48:46,provider_search,find_care,provider_search,Mobile,Primary Care,Direct,specialty,,,,,,web
EVT0045517,U12075,S109600,2026-07-01 05:49:19,provider_profile_view,provider_profile,page,Desktop,,Direct,,P446,,,,,web
EVT0052029,U25041,S114259,2026-07-01 05:50:00,faq_expand,various,faq,Mobile,CARDIOLOGY,Direct,,,,,,,web
EVT0035302,U28722,S159649,2026-07-01 05:52:59,appointment_type_selected,scheduling,appointment_type,Mobile,Neurology,Paid Search,,,,Virtual,,,web
EVT0067649,U31931,S106512,2026-07-01 05:54:46,provider_search,find_care,provider_search,Mobile,Dermatology,Organic,condition,,,,,,web
EVT0065990,U18607,S133169,2026-07-01 05:55:32,appointment_type_selected,scheduling,appointment_type,Mobile,Pediatrics,Organic,,,,Virtual,,,web
EVT0042450,U17887,S134202,2026-07-01 06:03:13,provider_search,find_care,provider_search,Mobile,Primary Care,Organic,condition,,,,,,web
EVT0014421,U26358,S117195,2026-07-01 06:04:40,provider_search,find_care,provider_search,Desktop,Dermatology,Email,name,,,,,,web
EVT0043056,U24182,S120843,2026-07-01 06:04:49,find_care_click,home,find_care_cta,Mobile,Primary Care,Organic,,,,,,,web
EVT0042425,U20430,S144593,2026-07-01 06:05:21,homepage_view,home,page,Mobile,Dermatology,Referral,,,,,,,web
EVT0037021,U30210,S115550,2026-07-01 06:06:12,provider_profile_view,provider_profile,page,Desktop,Women's Health,Paid Search,,P415,,,,,web
EVT0059175,U10933,S153509,2026-07-01 06:07:22,mychart_click,home,mychart_link,Mobile,Cardiology,Organic,,,,,,,web
EVT0047721,U21698,S133526,2026-07-01 06:11:49,schedule_abandoned,scheduling,workflow_exit,Desktop,Primary Care,Email,,,,,insurance,,web
EVT0037334,U11512,S133947,2026-07-01 06:12:02,cta_click,various,cta,Desktop,Dermatology,Referral,,,,,,,web
EVT0005833,U30513,S110097,2026-07-01 06:13:12,form_submit,,form,Mobile,Cardiology,Direct,,,,,,contact_us,web
EVT0024386,U22512,S157705,2026-07-01 06:18:51,appointment_type_selected,scheduling,appointment_type,Mobile,Primary Care,Organic,,,,New Patient,,,web
EVT0011321,U21125,S148749,2026-07-01 06:19:03,find_care_click,home,find_care_cta,Desktop,Women's Health,Paid Search,,,,,,,web
EVT0004880,U31512,S144019,2026-07-01 06:20:25,insurance_step_view,scheduling,insurance_step,Mobile,Cardiology,Organic,,,,,,,web
EVT0071500,U31876,S158193,2026-07-01 06:20:25,homepage_view,home,page,Desktop,Women's Health,Email,,,,,,,web
EVT0017330,U29938,S157587,2026-07-01 06:22:04,homepage_view,home,page,Desktop,Pediatrics,Direct,,,,,,,web
EVT0017350,U22220,S114305,2026-07-01 06:22:12,provider_search,find_care,provider_search,Desktop,PrimaryCare,Direct,condition,,,,,,web
EVT0058913,U29438,S108493,2026-07-01 06:23:09,schedule_click,provider_profile,schedule_cta,Desktop,Primary Care,Organic,,,,,,,web
EVT0042161,U10132,S157620,2026-07-01 06:23:17,newsletter_signup,newsletter,form,Mobile,Neurology,Email,,,,,,,web
EVT0042164,U31855,S113819,2026-07-01 06:23:20,newsletter_signup,newsletter,form,Mobile,Neurology,Referral,,,,,,,web
EVT0064750,U27070,S102466,2026-07-01 06:23:58,appointment_completed,scheduling,confirmation,Mobile,,Paid Social,,,,,,,web
EVT0050241,U23842,S153894,2026-07-01 06:24:11,date_selected,scheduling,date_selector,Mobile,Orthopedics,Direct,,,,,,,web
EVT0044704,U32646,S101225,2026-07-01 06:24:13,directions_click,location,directions_link,Mobile,Neurology,Direct,,,Waco,,,,web
EVT0042329,U19934,S123017,2026-07-01 06:24:19,provider_search,find_care,provider_search,Tablet,Orthopedics,Paid Search,condition,,,,,,web
EVT0043410,U19067,S103370,2026-07-01 06:24:36,homepage_view,home,page,Mobile,Dermatology,Organic,,,,,,,web
EVT0024704,U27170,S111411,2026-07-01 06:24:39,appointment_type_selected,scheduling,appointment_type,Mobile,Dermatology,Referral,,,,Follow-up,,,web
EVT0033615,U13560,S148359,2026-07-01 06:25:30,symptom_checker_start,find_care,provider_search,Mobile,Neurology,Organic,condition,,,,,,web
EVT0064425,U32561,S139982,2026-07-01 06:28:50,campaign_landing_view,campaign,page,Desktop,Orthopedics,Paid Social,,,,,,,web
EVT0027808,U15007,S141908,2026-07-01 06:29:29,homepage_view,home,page,Desktop,Primary Care,Organic,,,,,,,web
EVT0006847,U30765,S107885,2026-07-01 06:31:47,faq_expand,various,faq,Mobile,Dermatology,Paid Search,,,,,,,web
EVT0020808,U17880,S124156,2026-07-01 06:32:48,service_line_view,,page,Desktop,Primary Care,Paid Social,,,,,,,web
EVT0024518,U25732,S143082,2026-07-01 06:33:22,appointment_type_selected,scheduling,appointment_type,Desktop,Cardiology,Direct,,,,Virtual,,,web
EVT0053757,U32391,S107039,2026-07-01 06:36:19,location_search,locations,location_search,Mobile,Orthopedics,Paid Search,,,,,,,web
EVT0063073,U25735,S110548,2026-07-01 06:36:45,insurance_step_view,scheduling,insurance_step,Desktop,Cardiology,Email,,,,,,,web
EVT0011254,U15016,S103505,2026-07-01 06:38:21,schedule_click,provider_profile,schedule_cta,Mobile,Pediatrics,Paid Search,,,,,,,web
EVT0060782,U30562,S117534,2026-07-01 06:41:34,location_selected,scheduling,location_selector,Desktop,Dermatology,Organic,,,Austin,,,,web
EVT0027424,U16806,S126362,2026-07-01 06:42:56,homepage_view,home,page,Mobile,Neurology,Organic,,,,,,,web
EVT0068070,U23601,S136156,2026-07-01 06:45:12,find_care_click,home,find_care_cta,Mobile,Dermatology,Organic,,,,,,,web
EVT0065843,U18353,S108976,2026-07-01 06:48:03,time_selected,scheduling,time_selector,Mobile,Neurology,Email,,,,,,,web
EVT0004159,U28540,S148824,2026-07-01 06:53:52,service_line_view,service_line,page,Mobile,Primary Care,Paid Social,,,,,,,web
EVT0052620,U28233,S111876,2026-07-01 06:55:52,homepage_view,home,page,Mobile,Cardiology,Paid Search,,,,,,,web
EVT0016876,U23220,S150802,2026-07-01 06:56:19,homepage_view,home,page,Mobile,Pediatrics,Paid Social,,,,,,,web
EVT0035803,U11741,S103314,2026-07-01 06:59:16,time_selected,scheduling,time_selector,Desktop,Orthopedics,Organic,,,,,,,web
EVT0030241,U17547,S106219,2026-07-01 06:59:35,service_line_view,service_line,page,Mobile,Pediatrics,Paid Social,,,,,,,web
EVT0028927,U28457,S147186,2026-07-01 07:00:12,homepage_view,home,page,Desktop,Dermatology,Paid Search,,,,,,,web
EVT0030663,U32302,S156546,2026-07-01 07:01:42,location_search,locations,location_search,Mobile,Primary Care,Paid Search,,,,,,,web
EVT0070202,U20212,S132850,2026-07-01 07:02:04,service_line_view,service_line,page,Mobile,Pediatrics,Referral,,,,,,,web
EVT0006956,,S147435,2026-07-01 07:02:16,faq_expand,various,faq,Mobile,Neurology,Organic,,,,,,,web
EVT0012120,U24397,S108454,2026-07-01 07:04:22,find_care_click,home,find_care_cta,Mobile,Cardiology,Organic,,,,,,,web
EVT0033922,U14720,S112047,2026-07-01 07:05:56,provider_call_click,provider_profile,phone_link,Tablet,Dermatology,Direct,,,,,,,web
EVT0011116,U22022,S145852,2026-07-01 07:07:25,appointment_type_selected,scheduling,appointment_type,Desktop,Women's Health,Organic,,,,New Patient,,,web
EVT0004378,U17350,S136677,2026-07-01 07:07:44,find_care_click,home,find_care_cta,Mobile,Orthopedics,Organic,,,,,,,web
EVT0009053,U26729,S110055,2026-07-01 07:08:43,service_line_view,service_line,page,Mobile,Pediatrics,Direct,,,,,,,web
EVT0055389,U22754,S136244,2026-07-01 07:10:54,homepage_view,home,page,Mobile,Cardiology,Organic,,,,,,,web
EVT0055121,U26101,S106389,2026-07-01 07:11:43,appointment_completed,scheduling,confirmation,Mobile,Neurology,Paid Search,,,,,,,web
EVT0042672,U23208,S106948,2026-07-01 07:15:20,insurance_step_view,scheduling,insurance_step,Mobile,Cardiology,Organic,,,,,,,web
EVT0026938,U16786,S137282,2026-07-01 07:19:07,insurance_step_view,scheduling,insurance_step,Desktop,Women's Health,Direct,,,,,,,web
EVT0047473,U28569,S128398,2026-07-01 07:24:20,provider_profile_view,provider_profile,page,Mobile,Pediatrics,Organic,,P149,,,,,web
EVT0004012,U22517,S123746,2026-07-01 07:26:04,find_care_click,home,find_care_cta,Desktop,Dermatology,Organic,,,,,,,web
EVT0029698,U24911,S113019,2026-07-01 07:27:21,service_line_view,service_line,page,Mobile,Primary Care,Direct,,,,,,,web
EVT0026415,U32818,S132108,2026-07-01 07:28:21,faq_expand,various,faq,Mobile,Primary Care,Direct,,,,,,,web
EVT0055259,U19421,S112097,2026-07-01 07:28:33,provider_profile_view,provider_profile,page,Mobile,Orthopedics,Organic,,P488,,,,,web
EVT0065737,U30891,S151668,2026-07-01 07:29:00,directions_click,location,directions_link,Mobile,Primary Care,Paid Search,,,Waco,,,,web
EVT0011452,U15612,S125008,2026-07-01 07:29:14,provider_search,find_care,provider_search,Mobile,Dermatology,Paid Search,name,,,,,,web
EVT0026234,U16283,S151433,2026-07-01 07:29:24,schedule_click,provider_profile,schedule_cta,Mobile,Cardiology,Email,,,,,,,web
EVT0068905,U24133,S158690,2026-07-01 07:30:23,campaign_landing_view,campaign,page,Desktop,Pediatrics,Paid Social,,,,,,,web
EVT0000754,U22442,S144935,2026-07-01 07:34:34,schedule_abandoned,,workflow_exit,Mobile,Pediatrics,Email,,,,,location,,web
EVT0001362,U23174,S114168,2026-07-01 07:36:59,find_care_click,home,find_care_cta,Desktop,Dermatology,Organic,,,,,,,web
EVT0046082,U12534,S146501,2026-07-01 07:42:19,homepage_view,home,page,Mobile,Primary Care,Organic,,,,,,,web
EVT0025486,U30519,S102599,2026-07-01 07:42:29,provider_search,find_care,provider_search,Mobile,Orthopedics,Organic,specialty,,,,,,web
EVT0046765,U18482,S136940,2026-07-01 07:45:15,service_line_view,service_line,page,Desktop,Neurology,Paid Search,,,,,,,web
EVT0005150,U12625,S121393,2026-07-01 07:45:16,provider_search,find_care,provider_search,Desktop,Primary Care,Paid Search,condition,,,,,,web
EVT0062042,U21897,S126566,2026-07-01 07:47:07,form_submit,forms,form,Desktop,Dermatology,Organic,,,,,,contact_us,web
EVT0040976,U21708,S113096,2026-07-01 07:47:13,scheduling_started,scheduling,workflow_start,Desktop,Pediatrics,Organic,,,,,,,web
EVT0013730,U10390,S158380,2026-07-01 07:47:21,provider_search,find_care,provider_search,Mobile,Women's Health,Paid Search,name,,,,,,web
EVT0000252,U29798,S118316,2026-07-01 07:47:39,provider_filter_click,find_care,provider_filter,Mobile,Pediatrics,Paid Search,,,,,,,web
EVT0010503,U12478,S114560,2026-07-01 07:48:03,provider_search,find_care,provider_search,Mobile,Cardiology,Paid Search,specialty,,,,,,web
EVT0058298,U25404,S105211,2026-07-01 07:48:04,provider_filter_click,find_care,provider_filter,Mobile,Primary Care,Direct,,,,,,,web
EVT0040837,U16120,S129183,2026-07-01 07:49:08,provider_search,find_care,provider_search,Mobile,Cardiology,Direct,name,,,,,,web
EVT0043446,U18266,S136292,2026-07-01 07:57:08,billing_pay_click,billing,pay_bill_cta,Mobile,Neurology,Paid Search,,,,,,,web
EVT0026230,U19715,S151784,2026-07-01 07:59:50,location_selected,scheduling,location_selector,Mobile,Orthopedics,Email,,,Fort Worth,,,,web
EVT0034806,U20783,S100880,2026-07-01 08:00:34,appointment_completed,scheduling,confirmation,Desktop,Cardiology,Paid Social,,,,,,,web
EVT0067548,U17219,S118397,2026-07-01 08:02:06,cta_click,various,cta,Desktop,Women's Health,Paid Search,,,,,,,web
EVT0018635,U30469,S152783,2026-07-01 08:03:23,provider_profile_view,provider_profile,page,Mobile,Dermatology,Organic,,P153,,,,,web
EVT0014746,U25838,S106451,2026-07-01 08:04:21,scheduling_started,scheduling,workflow_start,Desktop,Pediatrics,Organic,,,,,,,web
EVT0017866,U22641,S125125,2026-07-01 08:07:50,time_selected,scheduling,time_selector,Mobile,Primary Care,Paid Search,,,,,,,web
EVT0007975,U24814,S145730,2026-07-01 08:08:24,service_line_view,service_line,page,Desktop,Orthopedics,Paid Social,,,,,,,web
EVT0068831,U20152,S128322,2026-07-01 08:10:12,billing_pay_click,billing,pay_bill_cta,Mobile,Dermatology,Paid Search,,,,,,,web
EVT0027220,U30421,S149911,2026-07-01 08:16:12,donate_click,foundation,donate_cta,Mobile,Pediatrics,Direct,,,,,,,web
EVT0010958,U14625,S145891,2026-07-01 08:17:48,scheduling_started,scheduling,workflow_start,Mobile,Women's Health,Email,,,,,,,web
EVT0028204,U14608,S156243,2026-07-01 08:22:45,scheduling_started,scheduling,workflow_start,Mobile,Neurology,Organic,,,,,,,web
EVT0029584,U29991,S150407,2026-07-01 08:25:13,homepage_view,home,page,Mobile,Cardiology,Referral,,,,,,,web
EVT0018292,U31179,S156935,2026-07-01 08:28:02,provider_search,find_care,provider_search,Desktop,Orthopedics,Organic,condition,,,,,,web
EVT0012908,U10099,S127996,2026-07-01 08:31:03,provider_filter_click,find_care,provider_filter,Tablet,Dermatology,Organic,,,,,,,web
EVT0047633,U22189,S128772,2026-07-01 08:32:07,find_care_click,home,find_care_cta,Mobile,Women's Health,Organic,,,,,,,web
EVT0046337,U32534,S102527,2026-07-01 08:32:59,homepage_view,home,page,Mobile,Primary Care,Email,,,,,,,web
EVT0067876,U26230,S118443,2026-07-01 08:33:22,service_line_view,service_line,page,Mobile,Cardiology,Direct,,,,,,,web
EVT0020048,U10395,S108229,2026-07-01 08:33:26,find_care_click,home,find_care_cta,Mobile,Neurology,Organic,,,,,,,web
EVT0003533,U25433,S123815,2026-07-01 08:33:57,provider_search,,provider_search,Mobile,Orthopedics,Organic,name,,,,,,web
EVT0052033,U22315,S136244,2026-07-01 08:34:00,appointment_type_selected,scheduling,appointment_type,Mobile,Neurology,Paid Search,,,,Virtual,,,web
EVT0032041,U14863,S100995,2026-07-01 08:34:23,provider_search,find_care,provider_search,Mobile,Dermatology,Organic,name,,,,,,web
EVT0044110,U22751,S125520,2026-07-01 08:35:10,find_care_click,home,find_care_cta,Mobile,Neurology,Email,,,,,,,web
EVT0025846,U20700,S109191,2026-07-01 08:37:41,insurance_step_view,scheduling,insurance_step,Mobile,Primary Care,Organic,,,,,,,web
EVT0045715,U16734,S128638,2026-07-01 08:38:34,medical_records_click,patient_resources,medical_records_link,Mobile,Neurology,Organic,,,,,,,web
EVT0057009,U31964,S144933,2026-07-01 08:39:59,schedule_click,provider_profile,schedule_cta,Mobile,Cardiology,Paid Search,,,,,,,web
EVT0050081,U10002,S143801,2026-07-01 08:41:22,provider_search,find_care,provider_search,Mobile,Orthopedics,Organic,specialty,,,,,,web
EVT0059158,U21157,S152704,2026-07-01 08:41:48,homepage_view,home,page,Desktop,Neurology,Email,,,,,,,web
EVT0039249,U27273,S143480,2026-07-01 08:41:56,insurance_step_view,scheduling,insurance_step,Tablet,Dermatology,Organic,,,,,,,web
EVT0021510,,S124407,2026-07-01 08:42:25,provider_profile_view,provider_profile,page,Mobile,Pediatrics,Paid Social,,P388,,,,,web
EVT0000520,U16601,S147747,2026-07-01 08:43:41,faq_expand,various,faq,Mobile,Primary Care,Organic,,,,,,,web
EVT0011615,U29015,S144914,2026-07-01 08:44:39,time_selected,scheduling,time_selector,Mobile,Dermatology,Email,,,,,,,web
EVT0055913,U11253,S123856,2026-07-01 08:44:47,mychart_click,home,mychart_link,Mobile,Women's Health,Paid Search,,,,,,,web
EVT0057384,U11395,S110210,2026-07-01 08:45:02,schedule_click,provider_profile,schedule_cta,Mobile,Orthopedics,Referral,,,,,,,web
EVT0046395,U22964,S108229,2026-07-01 08:45:32,cta_click,various,cta,Tablet,Dermatology,Paid Search,,,,,,,web
EVT0033081,U13766,S108748,2026-07-01 08:46:23,schedule_click,provider_profile,schedule_cta,Mobile,Neurology,Paid Search,,,,,,,web
EVT0002954,U20801,S119074,2026-07-01 08:50:44,provider_profile_view,provider_profile,page,Mobile,Dermatology,Email,,P348,,,,,web
EVT0029896,U31511,S136956,2026-07-01 08:51:37,provider_search,find_care,provider_search,Desktop,Neurology,Email,name,,,,,,web
EVT0012263,U12512,S120708,2026-07-01 08:52:17,homepage_view,home,page,Desktop,Orthopedics,Email,,,,,,,web
